year,month,day,hour,branch,quantity
2013,3,15,8,east lindsey branch,32697.0
2013,3,17,9,east lindsey branch,54607.0
2013,3,17,13,east lindsey branch,71560.0
2013,3,22,12,east lindsey branch,65446.0
2013,3,22,14,east lindsey branch,54274.0
2013,3,22,17,east lindsey branch,32233.0
2013,3,23,22,east lindsey branch,10302.0
2013,3,23,23,east lindsey branch,38492.0
2013,3,24,1,east lindsey branch,77392.0
2013,3,26,11,east lindsey branch,21695.0
2013,3,26,18,east lindsey branch,45034.0
2013,3,27,6,east lindsey branch,48110.0
2013,3,28,2,east lindsey branch,49453.0
2013,4,4,20,east lindsey branch,4582.0
2013,4,5,18,east lindsey branch,84709.0
2013,4,6,1,east lindsey branch,53499.0
2013,4,6,13,east lindsey branch,32791.0
2013,4,7,19,east lindsey branch,9171.0
2013,4,9,3,east lindsey branch,56082.0
2013,4,10,6,east lindsey branch,17058.0
2013,4,11,23,east lindsey branch,32949.0
2013,4,14,15,east lindsey branch,23462.0
2013,4,16,8,east lindsey branch,43522.0
2013,4,17,5,east lindsey branch,55812.0
2013,4,18,14,east lindsey branch,28476.0
2013,4,18,16,east lindsey branch,15738.0
2013,4,18,22,east lindsey branch,71269.0
2013,4,22,17,east lindsey branch,72939.0
2013,4,23,11,east lindsey branch,7290.0
2013,4,23,12,east lindsey branch,52734.0
2013,4,25,0,east lindsey branch,26492.0
2013,4,25,21,east lindsey branch,46873.0
2013,4,26,4,east lindsey branch,10130.0
2013,4,26,9,east lindsey branch,72402.0
2013,4,26,10,east lindsey branch,31074.0
2013,4,27,2,east lindsey branch,70373.0
2013,4,28,7,east lindsey branch,74829.0
2013,5,4,2,east lindsey branch,8547.0
2013,5,4,13,east lindsey branch,49672.0
2013,5,5,1,east lindsey branch,24735.0
2013,5,8,16,east lindsey branch,48358.0
2013,5,9,5,east lindsey branch,24165.0
2013,5,9,11,east lindsey branch,14834.0
2013,5,9,12,east lindsey branch,11936.0
2013,5,11,3,east lindsey branch,36603.0
2013,5,12,7,east lindsey branch,8001.0
2013,5,14,21,east lindsey branch,29040.0
2013,5,14,22,east lindsey branch,39731.0
2013,5,15,8,east lindsey branch,6511.0
2013,5,15,20,east lindsey branch,34563.0
2013,5,16,0,east lindsey branch,37912.0
2013,5,16,4,east lindsey branch,22410.0
2013,5,18,18,east lindsey branch,26405.0
2013,5,20,6,east lindsey branch,76582.0
2013,5,20,9,east lindsey branch,24808.0
2013,5,20,23,east lindsey branch,20156.0
2013,5,21,19,east lindsey branch,12304.0
2013,5,22,15,east lindsey branch,26822.0
2013,5,24,17,east lindsey branch,76678.0
2013,5,26,10,east lindsey branch,901.0
2013,5,26,14,east lindsey branch,74741.0
2013,6,2,1,east lindsey branch,5154.0
2013,6,3,4,east lindsey branch,28117.0
2013,6,4,3,east lindsey branch,3503.0
2013,6,4,7,east lindsey branch,22243.0
2013,6,4,12,east lindsey branch,24493.0
2013,6,5,14,east lindsey branch,23954.0
2013,6,7,6,east lindsey branch,43711.0
2013,6,9,17,east lindsey branch,77961.0
2013,6,9,18,east lindsey branch,36427.0
2013,6,9,21,east lindsey branch,40324.0
2013,6,10,10,east lindsey branch,21252.0
2013,6,15,11,east lindsey branch,49288.0
2013,6,16,22,east lindsey branch,1575.0
2013,6,23,13,east lindsey branch,76851.0
2013,6,24,5,east lindsey branch,34501.0
2013,6,24,8,east lindsey branch,66924.0
2013,6,25,19,east lindsey branch,76068.0
2013,6,26,2,east lindsey branch,54044.0
2013,6,26,15,east lindsey branch,45489.0
2013,6,26,20,east lindsey branch,60285.0
2013,6,27,9,east lindsey branch,16481.0
2013,6,27,23,east lindsey branch,55320.0
2013,6,28,0,east lindsey branch,18362.0
2013,6,28,16,east lindsey branch,56469.0
2013,7,2,22,east lindsey branch,73512.0
2013,7,3,3,east lindsey branch,22930.0
2013,7,3,5,east lindsey branch,25619.0
2013,7,3,21,east lindsey branch,1804.0
2013,7,5,11,east lindsey branch,13520.0
2013,7,5,15,east lindsey branch,33014.0
2013,7,6,8,east lindsey branch,62629.0
2013,7,6,20,east lindsey branch,41899.0
2013,7,8,18,east lindsey branch,77007.0
2013,7,11,1,east lindsey branch,23361.0
2013,7,11,9,east lindsey branch,64351.0
2013,7,12,0,east lindsey branch,53920.0
2013,7,13,17,east lindsey branch,48455.0
2013,7,14,13,east lindsey branch,20105.0
2013,7,16,14,east lindsey branch,34602.0
2013,7,17,10,east lindsey branch,3183.0
2013,7,18,2,east lindsey branch,29049.0
2013,7,19,12,east lindsey branch,1028.0
2013,7,19,19,east lindsey branch,37132.0
2013,7,21,7,east lindsey branch,41756.0
2013,7,23,4,east lindsey branch,1788.0
2013,7,24,6,east lindsey branch,58071.0
2013,7,25,16,east lindsey branch,12457.0
2013,7,26,23,east lindsey branch,13197.0
2013,8,1,10,east lindsey branch,61085.0
2013,8,2,11,east lindsey branch,70645.0
2013,8,2,19,east lindsey branch,28784.0
2013,8,3,15,east lindsey branch,80240.0
2013,8,4,17,east lindsey branch,30011.0
2013,8,6,4,east lindsey branch,28254.0
2013,8,6,16,east lindsey branch,61794.0
2013,8,7,18,east lindsey branch,26617.0
2013,8,7,20,east lindsey branch,39231.0
2013,8,8,22,east lindsey branch,10337.0
2013,8,10,7,east lindsey branch,46540.0
2013,8,10,9,east lindsey branch,26485.0
2013,8,13,0,east lindsey branch,32378.0
2013,8,13,2,east lindsey branch,45148.0
2013,8,14,6,east lindsey branch,58494.0
2013,8,14,13,east lindsey branch,65727.0
2013,8,14,21,east lindsey branch,62434.0
2013,8,14,23,east lindsey branch,51821.0
2013,8,16,5,east lindsey branch,6883.0
2013,8,17,8,east lindsey branch,38459.0
2013,8,17,14,east lindsey branch,48613.0
2013,8,20,3,east lindsey branch,66243.0
2013,8,20,12,east lindsey branch,55699.0
2013,8,26,1,east lindsey branch,62060.0
2013,9,1,8,east lindsey branch,19764.0
2013,9,1,12,east lindsey branch,8736.0
2013,9,5,0,east lindsey branch,59870.0
2013,9,5,1,east lindsey branch,37468.0
2013,9,5,16,east lindsey branch,46367.0
2013,9,5,22,east lindsey branch,40318.0
2013,9,6,2,east lindsey branch,2207.0
2013,9,6,20,east lindsey branch,2849.0
2013,9,6,21,east lindsey branch,7256.0
2013,9,8,17,east lindsey branch,66906.0
2013,9,12,7,east lindsey branch,48662.0
2013,9,13,23,east lindsey branch,81548.0
2013,9,16,10,east lindsey branch,51225.0
2013,9,17,13,east lindsey branch,24091.0
2013,9,18,9,east lindsey branch,67202.0
2013,9,18,14,east lindsey branch,65332.0
2013,9,20,15,east lindsey branch,65181.0
2013,9,21,11,east lindsey branch,968.0
2013,9,22,19,east lindsey branch,56691.0
2013,9,23,4,east lindsey branch,68905.0
2013,9,23,6,east lindsey branch,9880.0
2013,9,23,18,east lindsey branch,37322.0
2013,9,24,3,east lindsey branch,25619.0
2013,9,25,5,east lindsey branch,62057.0
2013,10,2,15,east lindsey branch,76833.0
2013,10,4,16,east lindsey branch,27347.0
2013,10,5,3,east lindsey branch,58966.0
2013,10,5,21,east lindsey branch,69000.0
2013,10,6,13,east lindsey branch,83321.0
2013,10,9,0,east lindsey branch,43521.0
2013,10,9,8,east lindsey branch,6171.0
2013,10,9,22,east lindsey branch,3006.0
2013,10,10,19,east lindsey branch,36622.0
2013,10,11,2,east lindsey branch,61089.0
2013,10,11,18,east lindsey branch,31697.0
2013,10,12,4,east lindsey branch,22983.0
2013,10,12,17,east lindsey branch,38506.0
2013,10,13,10,east lindsey branch,35838.0
2013,10,14,1,east lindsey branch,60667.0
2013,10,14,12,east lindsey branch,79065.0
2013,10,15,7,east lindsey branch,7758.0
2013,10,17,23,east lindsey branch,52018.0
2013,10,18,6,east lindsey branch,78718.0
2013,10,18,9,east lindsey branch,231.0
2013,10,21,5,east lindsey branch,14115.0
2013,10,21,20,east lindsey branch,64641.0
2013,10,27,14,east lindsey branch,65830.0
2013,10,28,11,east lindsey branch,56159.0
2013,11,2,5,east lindsey branch,29811.0
2013,11,2,16,east lindsey branch,37875.0
2013,11,3,17,east lindsey branch,2337.0
2013,11,4,8,east lindsey branch,82842.0
2013,11,8,11,east lindsey branch,54062.0
2013,11,8,21,east lindsey branch,45025.0
2013,11,9,19,east lindsey branch,33067.0
2013,11,12,18,east lindsey branch,76503.0
2013,11,12,22,east lindsey branch,1563.0
2013,11,14,10,east lindsey branch,7675.0
2013,11,15,0,east lindsey branch,49036.0
2013,11,15,7,east lindsey branch,60709.0
2013,11,16,1,east lindsey branch,37328.0
2013,11,17,13,east lindsey branch,52686.0
2013,11,18,14,east lindsey branch,27757.0
2013,11,19,6,east lindsey branch,37578.0
2013,11,20,9,east lindsey branch,912.0
2013,11,20,15,east lindsey branch,61140.0
2013,11,22,2,east lindsey branch,14880.0
2013,11,22,23,east lindsey branch,40908.0
2013,11,25,3,east lindsey branch,66589.0
2013,11,26,4,east lindsey branch,10546.0
2013,11,26,12,east lindsey branch,72858.0
2013,11,26,20,east lindsey branch,69947.0
2013,12,1,23,east lindsey branch,47420.0
2013,12,3,13,east lindsey branch,75450.0
2013,12,3,19,east lindsey branch,27848.0
2013,12,6,22,east lindsey branch,4984.0
2013,12,7,8,east lindsey branch,78522.0
2013,12,9,3,east lindsey branch,41469.0
2013,12,9,6,east lindsey branch,10356.0
2013,12,11,7,east lindsey branch,16133.0
2013,12,11,10,east lindsey branch,17335.0
2013,12,12,4,east lindsey branch,66293.0
2013,12,12,12,east lindsey branch,64290.0
2013,12,12,16,east lindsey branch,67323.0
2013,12,14,15,east lindsey branch,73890.0
2013,12,15,5,east lindsey branch,66208.0
2013,12,16,0,east lindsey branch,79520.0
2013,12,18,17,east lindsey branch,70090.0
2013,12,20,2,east lindsey branch,17892.0
2013,12,21,18,east lindsey branch,43889.0
2013,12,21,21,east lindsey branch,1752.0
2013,12,24,9,east lindsey branch,31889.0
2013,12,24,20,east lindsey branch,63355.0
2013,12,25,11,east lindsey branch,57924.0
2013,12,27,14,east lindsey branch,67570.0
2013,12,28,1,east lindsey branch,72330.0
2014,1,2,0,east lindsey branch,37126.0
2014,1,2,5,east lindsey branch,34739.0
2014,1,2,8,east lindsey branch,42729.0
2014,1,2,15,east lindsey branch,36120.0
2014,1,5,1,east lindsey branch,13537.0
2014,1,6,4,east lindsey branch,39653.0
2014,1,7,13,east lindsey branch,64836.0
2014,1,8,11,east lindsey branch,61010.0
2014,1,8,19,east lindsey branch,31188.0
2014,1,9,17,east lindsey branch,22511.0
2014,1,10,21,east lindsey branch,78817.0
2014,1,11,9,east lindsey branch,60398.0
2014,1,12,3,east lindsey branch,62751.0
2014,1,13,14,east lindsey branch,12566.0
2014,1,14,2,east lindsey branch,58139.0
2014,1,14,7,east lindsey branch,73134.0
2014,1,15,6,east lindsey branch,20059.0
2014,1,18,10,east lindsey branch,66815.0
2014,1,18,23,east lindsey branch,64358.0
2014,1,20,12,east lindsey branch,59110.0
2014,1,21,16,east lindsey branch,29176.0
2014,1,22,20,east lindsey branch,53225.0
2014,1,22,22,east lindsey branch,14084.0
2014,1,28,18,east lindsey branch,70983.0
2014,2,2,1,east lindsey branch,31366.0
2014,2,5,6,east lindsey branch,78008.0
2014,2,8,16,east lindsey branch,73401.0
2014,2,8,22,east lindsey branch,7898.0
2014,2,11,8,east lindsey branch,28524.0
2014,2,11,13,east lindsey branch,1987.0
2014,2,11,15,east lindsey branch,29669.0
2014,2,12,12,east lindsey branch,78806.0
2014,2,13,7,east lindsey branch,32585.0
2014,2,13,11,east lindsey branch,12480.0
2014,2,14,0,east lindsey branch,31022.0
2014,2,14,5,east lindsey branch,62049.0
2014,2,15,10,east lindsey branch,19494.0
2014,2,17,18,east lindsey branch,58142.0
2014,2,18,17,east lindsey branch,65701.0
2014,2,18,20,east lindsey branch,56777.0
2014,2,21,9,east lindsey branch,62762.0
2014,2,21,19,east lindsey branch,42270.0
2014,2,22,21,east lindsey branch,84551.0
2014,2,23,2,east lindsey branch,38977.0
2014,2,23,3,east lindsey branch,36110.0
2014,2,26,14,east lindsey branch,45262.0
2014,2,26,23,east lindsey branch,11967.0
2014,2,28,4,east lindsey branch,15895.0
2014,3,3,11,east lindsey branch,61417.0
2014,3,3,18,east lindsey branch,54254.0
2014,3,4,4,east lindsey branch,5678.0
2014,3,5,0,east lindsey branch,38760.0
2014,3,5,6,east lindsey branch,61272.0
2014,3,6,22,east lindsey branch,43629.0
2014,3,6,23,east lindsey branch,6251.0
2014,3,11,13,east lindsey branch,66521.0
2014,3,12,21,east lindsey branch,30516.0
2014,3,13,2,east lindsey branch,7450.0
2014,3,17,1,east lindsey branch,72877.0
2014,3,17,19,east lindsey branch,70332.0
2014,3,19,5,east lindsey branch,74731.0
2014,3,19,9,east lindsey branch,28138.0
2014,3,19,16,east lindsey branch,29277.0
2014,3,21,15,east lindsey branch,76224.0
2014,3,23,20,east lindsey branch,68272.0
2014,3,24,10,east lindsey branch,2048.0
2014,3,24,17,east lindsey branch,55943.0
2014,3,27,3,east lindsey branch,25017.0
2014,3,28,7,east lindsey branch,32106.0
2014,3,28,8,east lindsey branch,18168.0
2014,3,28,12,east lindsey branch,9370.0
2014,3,28,14,east lindsey branch,8854.0
2014,4,1,17,east lindsey branch,59461.0
2014,4,2,19,east lindsey branch,14842.0
2014,4,3,6,east lindsey branch,32588.0
2014,4,4,21,east lindsey branch,41985.0
2014,4,6,3,east lindsey branch,32742.0
2014,4,6,11,east lindsey branch,57062.0
2014,4,6,14,east lindsey branch,22807.0
2014,4,8,13,east lindsey branch,39099.0
2014,4,8,15,east lindsey branch,49057.0
2014,4,11,18,east lindsey branch,31995.0
2014,4,12,4,east lindsey branch,50758.0
2014,4,13,5,east lindsey branch,40789.0
2014,4,13,7,east lindsey branch,44444.0
2014,4,13,10,east lindsey branch,22278.0
2014,4,14,8,east lindsey branch,12604.0
2014,4,14,23,east lindsey branch,22948.0
2014,4,16,2,east lindsey branch,81475.0
2014,4,17,9,east lindsey branch,72869.0
2014,4,18,1,east lindsey branch,42016.0
2014,4,18,20,east lindsey branch,62335.0
2014,4,24,22,east lindsey branch,47301.0
2014,4,27,12,east lindsey branch,9928.0
2014,4,27,16,east lindsey branch,67770.0
2014,4,28,0,east lindsey branch,66669.0
2014,5,1,3,east lindsey branch,77561.0
2014,5,1,6,east lindsey branch,52483.0
2014,5,3,7,east lindsey branch,10974.0
2014,5,4,21,east lindsey branch,52175.0
2014,5,5,4,east lindsey branch,15344.0
2014,5,7,22,east lindsey branch,75011.0
2014,5,8,23,east lindsey branch,59856.0
2014,5,12,16,east lindsey branch,4784.0
2014,5,13,1,east lindsey branch,68987.0
2014,5,13,2,east lindsey branch,63809.0
2014,5,13,17,east lindsey branch,2433.0
2014,5,15,20,east lindsey branch,3863.0
2014,5,16,12,east lindsey branch,21953.0
2014,5,18,5,east lindsey branch,5334.0
2014,5,18,9,east lindsey branch,47866.0
2014,5,20,13,east lindsey branch,2913.0
2014,5,21,15,east lindsey branch,28514.0
2014,5,23,0,east lindsey branch,48173.0
2014,5,23,18,east lindsey branch,13925.0
2014,5,25,8,east lindsey branch,47922.0
2014,5,25,11,east lindsey branch,50421.0
2014,5,25,14,east lindsey branch,33258.0
2014,5,27,10,east lindsey branch,29374.0
2014,5,27,19,east lindsey branch,27718.0
2014,6,1,18,east lindsey branch,29687.0
2014,6,3,21,east lindsey branch,73973.0
2014,6,4,15,east lindsey branch,27152.0
2014,6,5,2,east lindsey branch,79313.0
2014,6,6,0,east lindsey branch,4749.0
2014,6,7,16,east lindsey branch,75167.0
2014,6,8,4,east lindsey branch,41244.0
2014,6,10,8,east lindsey branch,54717.0
2014,6,12,11,east lindsey branch,18099.0
2014,6,12,23,east lindsey branch,62209.0
2014,6,15,9,east lindsey branch,54208.0
2014,6,15,19,east lindsey branch,25398.0
2014,6,16,6,east lindsey branch,12080.0
2014,6,16,20,east lindsey branch,63539.0
2014,6,18,5,east lindsey branch,46157.0
2014,6,18,13,east lindsey branch,19042.0
2014,6,18,17,east lindsey branch,23915.0
2014,6,20,12,east lindsey branch,32360.0
2014,6,23,3,east lindsey branch,46657.0
2014,6,26,10,east lindsey branch,37915.0
2014,6,27,14,east lindsey branch,63459.0
2014,6,27,22,east lindsey branch,50019.0
2014,6,28,1,east lindsey branch,65853.0
2014,6,28,7,east lindsey branch,35156.0
2014,7,1,19,east lindsey branch,71579.0
2014,7,1,23,east lindsey branch,60486.0
2014,7,2,9,east lindsey branch,50004.0
2014,7,4,5,east lindsey branch,71018.0
2014,7,10,11,east lindsey branch,8783.0
2014,7,10,16,east lindsey branch,70607.0
2014,7,11,13,east lindsey branch,54015.0
2014,7,13,17,east lindsey branch,36201.0
2014,7,15,0,east lindsey branch,65499.0
2014,7,15,6,east lindsey branch,70346.0
2014,7,15,15,east lindsey branch,48963.0
2014,7,15,18,east lindsey branch,64128.0
2014,7,16,20,east lindsey branch,39405.0
2014,7,19,3,east lindsey branch,7076.0
2014,7,20,1,east lindsey branch,1901.0
2014,7,20,2,east lindsey branch,59728.0
2014,7,22,4,east lindsey branch,60494.0
2014,7,22,7,east lindsey branch,45373.0
2014,7,24,14,east lindsey branch,51021.0
2014,7,27,8,east lindsey branch,75816.0
2014,7,27,12,east lindsey branch,25184.0
2014,7,27,21,east lindsey branch,63214.0
2014,7,27,22,east lindsey branch,39769.0
2014,7,28,10,east lindsey branch,72582.0
2014,8,1,8,east lindsey branch,14991.0
2014,8,3,21,east lindsey branch,35030.0
2014,8,8,18,east lindsey branch,26268.0
2014,8,10,5,east lindsey branch,34303.0
2014,8,11,3,east lindsey branch,59734.0
2014,8,11,6,east lindsey branch,8892.0
2014,8,13,4,east lindsey branch,796.0
2014,8,13,13,east lindsey branch,59073.0
2014,8,14,17,east lindsey branch,71030.0
2014,8,15,2,east lindsey branch,69100.0
2014,8,15,23,east lindsey branch,35602.0
2014,8,17,20,east lindsey branch,57262.0
2014,8,18,7,east lindsey branch,62754.0
2014,8,18,10,east lindsey branch,69290.0
2014,8,21,0,east lindsey branch,21190.0
2014,8,21,11,east lindsey branch,47872.0
2014,8,23,16,east lindsey branch,80808.0
2014,8,24,1,east lindsey branch,32628.0
2014,8,24,9,east lindsey branch,47842.0
2014,8,24,14,east lindsey branch,30182.0
2014,8,26,15,east lindsey branch,78333.0
2014,8,26,19,east lindsey branch,76467.0
2014,8,28,12,east lindsey branch,62587.0
2014,8,28,22,east lindsey branch,19361.0
2014,9,1,17,east lindsey branch,69741.0
2014,9,2,1,east lindsey branch,41415.0
2014,9,2,5,east lindsey branch,21191.0
2014,9,2,6,east lindsey branch,52602.0
2014,9,3,4,east lindsey branch,12413.0
2014,9,4,18,east lindsey branch,68057.0
2014,9,5,3,east lindsey branch,65753.0
2014,9,5,9,east lindsey branch,53474.0
2014,9,8,19,east lindsey branch,60724.0
2014,9,9,8,east lindsey branch,48026.0
2014,9,10,11,east lindsey branch,61221.0
2014,9,10,12,east lindsey branch,50891.0
2014,9,10,13,east lindsey branch,53748.0
2014,9,13,16,east lindsey branch,58374.0
2014,9,14,10,east lindsey branch,302.0
2014,9,16,14,east lindsey branch,19682.0
2014,9,17,2,east lindsey branch,78937.0
2014,9,17,20,east lindsey branch,22454.0
2014,9,17,21,east lindsey branch,24549.0
2014,9,22,0,east lindsey branch,74265.0
2014,9,23,23,east lindsey branch,32084.0
2014,9,24,7,east lindsey branch,57601.0
2014,9,24,15,east lindsey branch,26003.0
2014,9,27,22,east lindsey branch,72662.0
2014,10,1,2,east lindsey branch,66585.0
2014,10,2,9,east lindsey branch,54805.0
2014,10,3,16,east lindsey branch,23992.0
2014,10,3,19,east lindsey branch,67557.0
2014,10,4,20,east lindsey branch,37651.0
2014,10,5,3,east lindsey branch,63308.0
2014,10,5,7,east lindsey branch,61138.0
2014,10,5,17,east lindsey branch,52931.0
2014,10,6,13,east lindsey branch,10557.0
2014,10,10,21,east lindsey branch,24167.0
2014,10,13,8,east lindsey branch,21822.0
2014,10,14,10,east lindsey branch,74753.0
2014,10,14,14,east lindsey branch,39098.0
2014,10,16,12,east lindsey branch,64094.0
2014,10,18,1,east lindsey branch,35549.0
2014,10,18,11,east lindsey branch,26178.0
2014,10,21,23,east lindsey branch,17080.0
2014,10,22,0,east lindsey branch,20871.0
2014,10,22,6,east lindsey branch,71959.0
2014,10,22,15,east lindsey branch,2580.0
2014,10,23,22,east lindsey branch,65921.0
2014,10,24,5,east lindsey branch,59440.0
2014,10,26,4,east lindsey branch,5889.0
2014,10,27,18,east lindsey branch,68990.0
2014,11,1,6,east lindsey branch,25472.0
2014,11,4,16,east lindsey branch,35970.0
2014,11,5,8,east lindsey branch,45357.0
2014,11,6,5,east lindsey branch,75193.0
2014,11,9,11,east lindsey branch,46838.0
2014,11,11,9,east lindsey branch,33663.0
2014,11,12,1,east lindsey branch,60423.0
2014,11,12,18,east lindsey branch,59054.0
2014,11,16,12,east lindsey branch,4072.0
2014,11,16,14,east lindsey branch,28382.0
